ola,A_001_001,A_003_021,A_003_031,A_007_001,A_007_071,B_001_101,B_006_061,C_001_031,C_003_003_011,C_006_003_011,D_001_001,D_001_021,D_001_041,D_001_061,D_001_091,D_001_131,G_002_011,G_005_001,H_001_011,H_002_011,H_002_031,H_002_041,H_002_101,H_002_111,H_002_131,H_002_161,H_002_241,I_001_001,S_001,S_002,S_101,S_200,S_301,S_700,S_701,X_001,X_002,X_004,X_008,X_020,pais_nombre,pais_iso3
LAT2015,1,10.0,3,,10,1,1,25,5,3,4,3,4,3.0,3,3.0,2,2,2,4,4,4,2,3,3,-4,4,4,1,45,3.0,4,4,1,3,188,18,188006,5.0,1.0,Costa Rica,CRI
LAT2015,1,9.0,1,,7,1,-1,16,5,3,3,4,3,3.0,3,1.0,2,2,2,3,3,3,1,3,2,-4,4,4,1,53,3.0,5,3,5,3,188,18,188007,6.0,1.0,Costa Rica,CRI
LAT2015,1,6.0,2,,-8,1,2,-1,2,4,3,3,4,3.0,3,2.0,2,4,2,2,3,-1,2,3,3,-4,4,4,2,21,2.0,3,3,97,-3,188,18,188006,4.0,1.0,Costa Rica,CRI
LAT2015,2,9.0,1,,5,1,1,14,3,3,2,2,3,2.0,2,2.0,2,2,1,4,4,4,3,2,3,-4,3,1,1,32,3.0,3,3,-1,-3,188,18,188002,7.0,1.0,Costa Rica,CRI
LAT2015,1,4.0,-1,,4,1,2,97,5,4,4,4,3,3.0,4,3.0,2,2,1,4,4,4,4,4,4,-4,4,4,2,60,4.0,6,2,1,4,188,18,188003,5.0,1.0,Costa Rica,CRI
LAT2015,1,5.0,3,,5,1,1,22,2,4,2,3,3,3.0,2,2.0,2,3,2,2,3,2,4,2,2,-4,4,4,1,50,5.0,1,1,97,-3,188,18,188001,8.0,1.0,Costa Rica,CRI
LAT2015,1,7.0,3,,10,1,2,22,5,2,3,3,4,3.0,2,3.0,2,2,2,2,3,4,1,4,3,-4,4,2,2,24,6.0,7,3,1,2,188,18,188002,4.0,1.0,Costa Rica,CRI
LAT2015,3,4.0,1,,10,1,2,25,3,4,3,5,5,2.0,1,2.0,2,4,2,4,4,4,3,4,4,-4,4,2,1,54,3.0,1,3,1,3,188,18,188001,8.0,1.0,Costa Rica,CRI
LAT2015,-1,10.0,1,,7,1,1,29,5,2,3,2,2,3.0,2,2.0,2,1,2,3,2,2,3,1,3,-4,3,4,2,59,3.0,6,3,1,3,188,18,188003,5.0,1.0,Costa Rica,CRI
LAT2015,1,7.0,2,,4,1,1,7,5,2,3,2,3,3.0,3,3.0,2,2,2,3,2,2,3,2,2,-4,4,4,2,18,5.0,4,3,1,2,188,18,188004,7.0,1.0,Costa Rica,CRI
LAT2015,3,1.0,2,,1,2,2,-1,1,3,2,3,3,3.0,3,1.0,2,1,-1,4,3,2,3,1,3,-4,3,1,1,34,2.0,3,3,97,-3,188,18,188002,4.0,1.0,Costa Rica,CRI
LAT2015,2,9.0,2,,5,1,2,6,5,-2,3,3,3,3.0,2,3.0,2,3,2,4,3,4,1,1,2,-4,4,4,1,66,2.0,5,5,1,4,188,18,188006,7.0,1.0,Costa Rica,CRI
LAT2015,2,10.0,3,,5,1,1,15,4,3,3,2,3,2.0,1,1.0,2,1,2,1,1,1,3,1,1,-4,1,4,1,20,5.0,3,2,2,3,188,18,188007,7.0,1.0,Costa Rica,CRI
LAT2015,1,8.0,3,,5,2,1,9,5,2,2,2,3,2.0,4,2.0,2,2,2,2,2,1,1,1,3,-4,3,4,1,22,7.0,4,2,2,2,188,18,188001,8.0,1.0,Costa Rica,CRI
LAT2015,2,7.0,2,,-8,1,2,25,5,4,3,3,4,2.0,2,2.0,2,3,2,3,2,3,1,2,1,-4,3,4,2,25,6.0,4,3,1,4,188,18,188001,8.0,1.0,Costa Rica,CRI
LAT2015,3,6.0,2,,5,1,2,7,2,3,3,3,2,2.0,1,2.0,2,4,2,4,4,4,1,3,2,-4,4,2,1,54,3.0,1,3,1,3,188,18,188006,5.0,1.0,Costa Rica,CRI
LAT2015,1,5.0,4,,5,-1,2,7,5,-1,5,4,5,3.0,5,3.0,2,2,2,2,2,1,2,3,3,-4,4,4,2,66,2.0,6,3,2,1,188,18,188003,7.0,1.0,Costa Rica,CRI
LAT2015,1,6.0,3,,5,1,2,13,4,3,3,5,3,2.0,3,1.0,2,3,2,3,3,-1,1,2,2,-4,3,4,2,31,7.0,2,2,1,2,188,18,188006,4.0,1.0,Costa Rica,CRI
LAT2015,1,10.0,2,,5,1,2,25,5,1,3,3,2,3.0,3,2.0,2,4,2,3,3,4,2,3,3,-4,4,4,1,72,3.0,6,3,1,2,188,18,188006,4.0,1.0,Costa Rica,CRI
LAT2015,1,7.0,3,,5,1,1,7,2,2,4,4,2,2.0,2,2.0,2,2,2,4,4,2,2,2,3,-4,2,2,2,32,5.0,1,2,1,2,188,18,188001,8.0,1.0,Costa Rica,CRI
LAT2015,3,9.0,2,,5,1,2,25,4,2,2,3,2,2.0,1,2.0,1,3,2,4,3,2,3,3,2,-4,3,4,2,39,3.0,2,3,2,1,188,18,188006,7.0,1.0,Costa Rica,CRI
LAT2015,1,7.0,2,,3,1,-1,17,5,4,3,3,2,3.0,3,2.0,2,3,2,4,4,4,1,2,2,-4,4,4,2,52,3.0,6,3,1,2,188,18,188002,4.0,1.0,Costa Rica,CRI
LAT2015,1,6.0,3,,5,1,2,7,5,3,4,4,4,3.0,4,2.0,2,3,2,4,4,4,3,3,3,-4,4,4,1,78,1.0,5,2,1,3,188,18,188003,7.0,1.0,Costa Rica,CRI
LAT2015,1,10.0,2,,3,1,1,7,5,2,3,3,2,3.0,3,3.0,2,1,2,3,3,-1,1,1,1,-4,2,4,2,40,3.0,6,3,1,2,188,18,188003,6.0,1.0,Costa Rica,CRI
LAT2015,3,-2.0,2,,10,1,-1,15,1,2,5,5,5,5.0,4,3.0,1,4,2,4,4,4,4,4,4,4,4,4,2,27,3.0,3,4,2,3,214,18,214018,5.0,0.9428571,República Dominicana,DOM
LAT2015,3,2.0,2,,2,1,2,5,1,2,3,2,4,2.0,2,3.0,2,1,2,2,3,4,2,4,2,4,4,2,2,45,5.0,1,2,1,2,214,18,214008,7.0,1.0333333,República Dominicana,DOM
LAT2015,1,10.0,1,,8,1,1,5,5,3,3,2,1,3.0,2,2.0,2,2,-1,4,2,1,1,4,1,2,3,4,2,68,2.0,5,1,1,2,214,18,214030,7.0,1.0285714,República Dominicana,DOM
LAT2015,3,6.0,4,,5,1,1,25,3,-2,5,4,-1,5.0,2,2.0,2,4,1,2,2,2,2,2,2,2,4,4,1,35,3.0,1,4,97,-3,214,18,214018,5.0,0.9428571,República Dominicana,DOM
LAT2015,1,4.0,1,,10,1,1,15,2,3,3,3,3,3.0,1,1.0,1,4,2,3,3,3,1,4,4,4,4,4,1,40,4.0,1,2,1,2,214,18,214008,4.0,0.9428571,República Dominicana,DOM
LAT2015,1,1.0,2,,5,1,2,7,5,4,4,4,2,4.0,3,-2.0,1,4,2,4,4,4,4,4,4,4,4,2,2,66,2.0,6,4,6,1,214,18,214021,3.0,0.9428571,República Dominicana,DOM
LAT2015,1,10.0,2,,5,1,1,6,2,3,4,2,3,3.0,2,3.0,1,3,2,4,3,4,3,4,3,4,4,2,1,34,3.0,1,3,1,1,214,18,214005,7.0,1.0333333,República Dominicana,DOM
LAT2015,1,2.0,1,,1,2,2,12,2,2,3,2,3,4.0,2,2.0,2,3,2,-1,4,4,4,4,1,4,4,3,2,32,1.0,1,2,97,-3,214,18,214014,7.0,1.0333333,República Dominicana,DOM
